,date,text,is_road_closure
126790,2018-09-19 02:21:45,hey #twitter fam please identify this #snake so i can determine how horrified i need to be every time i walk out of my house thanks in advance #neverleaving pic twitter com ubepkcpkwl,0
126791,2018-09-17 15:39:25,please #rt so we can provide a much help a possible for those affected by #hurricaneflorence #lcsdnews #sctweets http twitter com lcsd news stat u 1041707718938177538,0
126792,2018-09-16 15:50:46,this look amazing and i am all for the pickle haha,0
126793,2018-09-16 15:03:10,thank you bring on the spicy my brother and i love it,0
126794,2018-09-16 14:52:43,thank you i ll check these out,0
126795,2018-09-16 14:32:41,hey #nashville fanatic where are some place i have to eat at and where s the best place to go on #nflsunday after the win of course,0
126796,2018-09-15 19:26:59,i m blaming your mom for when you come home with a puppy in 3 week,0
126797,2018-09-15 13:29:20,yes i ve been shaking my head all week,0
126798,2018-09-13 18:33:39,a an animal lover the thought of anyone leaving a pet behind is beyond me do not leave animal to brave #hurricaneflorence on their own check with where you re going to see if they re allowed if they re not ask around for option #florence http twitter com peta status 10 40299069367877632,0
126799,2018-09-13 15:17:11,do not say think it s only a category 2 there is no only when you re referring to a dangerous hurricane #hurricaneflorence #florence http twitter com scemd status 1 040203127935442944,0
126800,2018-09-13 13:16:47,we ll be sharing some more tip and important info from the page throughout #hurricaneflorence please make sure you re following the account for your area to get the most up to date information #sctweets #florence #lesm #lcsdnews http twitter com lcsd news stat u 1040226237296373760,0
126801,2018-09-13 02:32:45,wait what i have to wrestle my dog to the ground and yell beg bribe to get my dog s ear drop in,0
126802,2018-09-12 17:21:09,true you love me,0
126803,2018-09-12 17:13:40,i answered you not my fault your dog photo had a distraction in the background haha,0
126804,2018-09-12 15:42:58,the generosity being shown a #hurricane #florence head our way is heartwarming this is what #southcarolina is about #hurricaneflorence http twitter com lcsd news stat u 1039899754250027008,0
126805,2018-09-12 15:38:44,thank you,0
126806,2018-09-12 14:49:51,those debating whether or not to evacuate for #hurricane #florence do not take the chance these storm are unpredictable it s better to be inconvenienced than in danger #hurricaneflorence #sctweets http twitter com fema status 10 39881167225409537,0
126807,2018-09-12 12:47:18,if when she doe have an accident immediately take her outside even before you clean it so she associate that act with being outside then high praise and training treat when she go outside it ll get easier,0
126808,2018-09-11 22:49:13,7th grade algebra class i wa sitting next to the tv a we watched coverage multiple classmate had sibling parent relative that worked in the tower i will always remember kid sobbing asking to go to the office to make call get answer #neverforget #911anniversary http twitter com nypdnews statu s 1039347953536827392,0
126809,2018-09-11 19:12:36,we re checking in with for a #hurricane #florence update and caught the helicopter leaving great to see all of these agency coming together to prepare for #hurricaneflorence #lesm pic twitter com lznn2vetnk,0
126810,2018-09-11 14:21:11,please continue to follow and for update on #hurricane #florence a it approach the coast #hurricaneflorence #sctweets #lesm http twitter com lcsd news stat u 1039517554283372544,0
126811,2018-09-11 13:15:50,much respect to you fellow prof keep up the hard work and it will pay off,0
126812,2018-09-11 12:47:42,this would only happen to you also your southern stint is showing y all,0
126813,2018-09-11 12:46:31,fact haha i am a northerner that stick out like a sore thumb here,0
126814,2018-09-10 20:30:15,thank you lot of messaging coming in the next few day,0
126815,2018-09-10 20:09:04,if so someone please tell me where i love a good plate of french toast,0
126816,2018-09-10 18:22:06,that s a good point i did get bottled water and those were really picked over,0
126817,2018-09-10 14:12:41,make sure you re following for the most up to date information on #hurricane #florence we ll be sharing important information for #lexingtoncounty at #sctweets http twitter com lcsd news stat u 1039153401202921472,0
126818,2018-09-10 02:28:52,i feel a piece of investigative journalism coming on,0
126819,2018-09-10 01:38:15,welcome to the south,0
132599,2018-09-28 23:23:28,todd stadium denbigh and heritage,0
132600,2018-09-28 23:04:16,this sunset #football pic twitter com m1odltepwf,0
132601,2018-09-27 17:40:52,i ll pas lol,0
132602,2018-09-27 16:01:50,i can t stop watching this http twitter com wavy news stat u 1045289518180519936,0
132603,2018-09-25 01:31:14,no do ya thing,0
132605,2018-09-22 17:09:10,at the na oceana air show till 3 come by and say hi pic twitter com knx8zmrsoe,0
132606,2018-09-22 00:44:24,congrats,0
132607,2018-09-20 13:32:25,sailor are leaving to board the us mitscher for a 7 1 2 month deployment pic twitter com 0axs9gq61n,0
132608,2018-09-19 21:19:34,i ll miss our duet and your joke joe you re a heck of a storyteller and an even better friend raleigh is lucky to have have you until we sing again pic twitter com yh3dymxozq,0
132609,2018-09-18 20:47:18,tonight at 5 30 on pic twitter com kjtfyclpps,0
132610,2018-09-17 15:02:27,i ll miss you good luck,0
132611,2018-09-17 02:33:46,tonight after the game on pic twitter com ukqm34641i,0
132612,2018-09-15 22:29:40,pic twitter com xu2j7prajt,0
132614,2018-09-15 21:35:51,i ve met so many fellow terps in hampton road why don t we have an alumnus chapter here,0
132615,2018-09-14 15:48:14,i saw a golden retriever puppy here in elizabeth city but the memory on my camera wa full,0
132616,2018-09-14 14:27:40,wish i could be there on your big day i wish you nothing but the best and hopefully will see ya soon pic twitter com rwqlvtjwhv,0
132617,2018-09-14 12:50:06,choppy water here in elizabeth city pic twitter com juagixl8sw,0
132618,2018-09-13 17:31:08,and i are headed to elizabeth city nc to cover #hurricaneflorence we ll have live update starting tomorrow at 4 am on pic twitter com k5mtbo8ovx,0
132619,2018-09-13 13:45:09,getting ready for #hurricanceflorence pic twitter com tiw5dybawu,0
132620,2018-09-12 18:00:41,consulate health care of norfolk evacuated 200 resident this morning ahead of #hurricaneflorence pic twitter com obfpgo4khb,0
132621,2018-09-11 20:40:15,17 year ago our nation changed forever while many of u watched 9 11 unfold on tv some were called to service in the dark hour that followed tonight at 5 on i sit down with member of the fema task force team that responded to the pentagon pic twitter com yr9n1jitoe,0
132623,2018-09-10 23:43:55,thanks sue,0
132624,2018-09-10 20:00:38,see how naval station norfolk is preparing for #hurricaneflorence tonight at 5 30 on pic twitter com vy8vezmbjc,0
132625,2018-09-10 17:17:50,navy ship are starting to head out in anticipation of hurricane florence pic twitter com 8vdfe5kpcr,0
134164,2018-09-28 23:35:37,the candlelight vigil for #maddoxritch begin with a prayer pic twitter com hkramuthki,0
134165,2018-09-28 23:05:15,happening now a prayer vigil for #maddoxritch at rankin lake baptist church a community shaken by the loss of the six year old pic twitter com alvpowpsyh,0
134166,2018-09-28 21:35:24,i loved maddox like he wa my own a mt holly woman tell me his death ha finally hit her she s known maddox ritch his whole life and ha been friend with his parent for over a decade #maddoxritch pic twitter com mjccr4lzcd,0
134167,2018-09-28 20:37:34,i spoke to a woman who wa at the hospital the day #maddoxritch wa born and ha been family friend with his parent for over a decade in tear she tell me she is devastated she tell me she sobbed with maddox s parent on the phone yesterday pic twitter com zvbrxwlb11,0
134168,2018-09-28 00:14:38,a memorial of teddy bear growing near rankin lake park in honor of #maddoxritch pic twitter com mrzg0vsf3n,0
134169,2018-09-27 23:20:16,an emotional prayer vigil underway in gastonia for #maddoxritch many in tear pic twitter com xiwyu2sevb,0
134170,2018-09-27 22:39:56,he s gaston county s child a vigil for #maddoxritch is starting at 7pm some arrived early telling me they re devastated by the loss of the six year old pic twitter com dmcy1p2a0z,0
134171,2018-09-27 20:23:58,a the press conference end two major question still remain how maddox got to long creek how he died an emotional time for all in gaston county #maddoxritch http twitter com alexandrawccb status 1045407983700758528,0
134172,2018-09-27 20:21:00,in finding maddox official say this wa their worst fear every official ha gotten emotional while answering question http twitter com alexandrawccb status 1045407135927070722,0
134173,2018-09-27 20:17:38,official say many question still surround the investigation such a the cause of death http twitter com alexandrawccb status 1045406910466396164,0
134174,2018-09-27 20:16:44,too early to say if there wa foul play http twitter com alexandrawccb status 1045406620153532416,0
